1737-80,0,,(2) C,WIN,
ECON,(C.I.,20,),IT =,
,,,,,
ALT,ISA,WEIGHT,MACH,FF/ENG,TAS
M,DEG C,KG,,KG/HR D,KTS
,,,,,
11000,10,57500,0.784,1153.9,460
11000,10,58000,0.784,1159.7,460
11000,10,58500,0.785,1165.8,460
11000,10,59000,0.785,1172,461
11000,10,59500,0.785,1178.5,461
11000,10,60000,0.786,1185.1,461
11000,10,60500,0.786,1191.9,461
11000,10,61000,0.786,1198.7,461
11000,10,61500,0.786,1205.7,461
11000,10,62000,0.787,1212.8,461
11000,10,62500,0.787,1220.1,462
11000,10,63000,0.787,1227.4,462
11000,10,63500,0.787,1234.9,462
11000,10,64000,0.787,1242.4,462
11000,10,64500,0.788,1250.2,462
11000,10,65000,0.788,1258,462
11000,10,65500,0.788,1266,462
11000,10,66000,0.788,1274.1,462
11000,10,66500,0.788,1282.4,462
11000,10,67000,0.788,1290.8,462
11000,10,67500,0.788,1299.3,462
11000,10,68000,0.788,1308.1,462
11000,10,68500,0.788,1317.2,462
11000,10,69000,0.788,1326.6,462
11000,10,69500,0.788,1335.9,462
11000,10,70000,0.788,1345.3,462
11000,10,70500,0.788,1355.1,462
11000,10,71000,0.788,1365.4,462
11000,10,71500,0.788,1376,462
11000,10,72000,0.787,1387.6,462
11000,10,72500,0.787,1400.3,462
11000,10,73000,0.787,1413.8,462
11000,10,73500,0.786,1427.6,461
11000,10,74000,0.786,1442,461
11000,10,74500,0.786,1456.9,461
11000,10,75000,0.785,1472.2,461
11000,15,55000,0.782,1142,464
11000,15,55500,0.783,1147.9,464
11000,15,56000,0.783,1153.8,464
11000,15,56500,0.783,1159.8,465
11000,15,57000,0.784,1165.7,465
11000,15,57500,0.784,1171.5,465
11000,15,58000,0.784,1177.4,465
11000,15,58500,0.785,1183.6,465
11000,15,59000,0.785,1189.9,466
11000,15,59500,0.785,1196.5,466
11000,15,60000,0.785,1203.2,466
11000,15,60500,0.786,1210.1,466
11000,15,61000,0.786,1217.1,466
11000,15,61500,0.786,1224.2,466
11000,15,62000,0.786,1231.5,466
11000,15,62500,0.787,1238.9,467
11000,15,63000,0.787,1246.4,467
11000,15,63500,0.787,1253.9,467
11000,15,64000,0.787,1261.6,467
11000,15,64500,0.787,1269.5,467
11000,15,65000,0.788,1277.5,467
11000,15,65500,0.788,1285.6,467
11000,15,66000,0.788,1293.9,467
11000,15,66500,0.788,1302.3,467
11000,15,67000,0.788,1310.9,467
11000,15,67500,0.788,1319.6,467
11000,15,68000,0.788,1328.5,467
11000,15,68500,0.788,1337.8,467
11000,15,69000,0.788,1347.3,467
11000,15,69500,0.788,1356.8,467
11000,15,70000,0.788,1366.4,467
11000,15,70500,0.788,1376.3,467
11000,15,71000,0.788,1386.7,467
11000,15,71500,0.788,1397.5,467
11000,15,72000,0.787,1409.4,467
11000,15,72500,0.787,1422.3,467
11000,15,73000,0.787,1436.1,467
11000,15,73500,0.786,1450.1,466
11000,20,55000,0.782,1159,469
11000,20,55500,0.782,1165.1,469
11000,20,56000,0.783,1171.1,469
11000,20,56500,0.783,1177.1,469
11000,20,57000,0.783,1183.1,470
11000,20,57500,0.784,1189,470
11000,20,58000,0.784,1195,470
11000,20,58500,0.784,1201.3,470
11000,20,59000,0.785,1207.7,470
11000,20,59500,0.785,1214.4,471
11000,20,60000,0.785,1221.2,471
11000,20,60500,0.786,1228.3,471
11000,20,61000,0.786,1235.4,471
11000,20,61500,0.786,1242.6,471
11000,20,62000,0.786,1250,471
11000,20,62500,0.787,1257.5,472
11000,20,63000,0.787,1265.2,472
11000,20,63500,0.787,1272.8,472
11000,20,64000,0.787,1280.7,472
11000,20,64500,0.787,1288.7,472
11000,20,65000,0.788,1296.9,472
11000,20,65500,0.788,1305.1,472
11000,20,66000,0.788,1313.6,472
11000,20,66500,0.788,1322.1,472
11000,20,67000,0.788,1330.9,472
11000,20,67500,0.788,1339.7,472
11000,20,68000,0.788,1348.8,472
11000,20,68500,0.788,1358.2,472
11000,20,69000,0.788,1367.9,472
11000,20,69500,0.788,1377.5,472
11300,-10,55000,0.786,1043.6,440
11300,-10,55500,0.787,1049.1,441
11300,-10,56000,0.787,1054.8,441
11300,-10,56500,0.787,1060.7,441
11300,-10,57000,0.787,1066.8,441
11300,-10,57500,0.787,1073,441
11300,-10,58000,0.788,1079.3,441
11300,-10,58500,0.788,1085.7,441
11300,-10,59000,0.788,1092.1,441
11300,-10,59500,0.788,1098.8,442
11300,-10,60000,0.788,1105.5,442
11300,-10,60500,0.789,1112.3,442
11300,-10,61000,0.789,1119.2,442
11300,-10,61500,0.789,1126.2,442
11300,-10,62000,0.789,1133.4,442
11300,-10,62500,0.789,1140.7,442
11300,-10,63000,0.789,1148.2,442
11300,-10,63500,0.789,1155.8,442
11300,-10,64000,0.789,1163.6,442
11300,-10,64500,0.789,1171.5,442
11300,-10,65000,0.789,1179.6,442
11300,-10,65500,0.789,1188.2,442
11300,-10,66000,0.789,1196.9,442
11300,-10,66500,0.789,1205.7,442
11300,-10,67000,0.789,1214.6,442
11300,-10,67500,0.789,1224,442
11300,-10,68000,0.788,1233.6,442
11300,-10,68500,0.788,1244,441
11300,-10,69000,0.788,1255.5,441
11300,-10,69500,0.787,1267.9,441
11300,-10,70000,0.787,1280.8,441
11300,-10,70500,0.786,1294.3,441
11300,-10,71000,0.786,1308.3,440
11300,-10,71500,0.785,1322.8,440
11300,-10,72000,0.785,1337,440
11300,-10,72500,0.784,1351.9,439
11300,-10,73000,0.783,1368.1,439
11300,-10,73500,0.783,1385.7,438
11300,-10,74000,0.782,1404.6,438
11300,0,55000,0.786,1078.3,451
11300,0,55500,0.786,1084.1,451
11300,0,56000,0.786,1090,451
11300,0,56500,0.787,1096.1,451
11300,0,57000,0.787,1102.4,451
11300,0,57500,0.787,1108.8,451
11300,0,58000,0.787,1115.4,452
11300,0,58500,0.787,1122,452
11300,0,59000,0.788,1128.8,452
11300,0,59500,0.788,1135.7,452
11300,0,60000,0.788,1142.7,452
11300,0,60500,0.788,1149.7,452
11300,0,61000,0.788,1156.9,452
11300,0,61500,0.789,1164.3,452
11300,0,62000,0.789,1171.8,452
11300,0,62500,0.789,1179.3,452
11300,0,63000,0.789,1187.2,452
11300,0,63500,0.789,1195.1,452
11300,0,64000,0.789,1203.2,452
11300,0,64500,0.789,1211.4,452
11300,0,65000,0.789,1219.9,452
11300,0,65500,0.789,1228.8,452
11300,0,66000,0.789,1237.9,452
11300,0,66500,0.789,1246.9,452
11300,0,67000,0.789,1256.2,452
11300,0,67500,0.788,1265.8,452
11300,0,68000,0.788,1275.9,452
11300,0,68500,0.788,1286.7,452
11300,0,69000,0.788,1298.6,452
11300,0,69500,0.787,1311.6,452
11300,0,70000,0.787,1325,451
11300,0,70500,0.786,1339,451
11300,0,71000,0.786,1353.6,451
11300,0,71500,0.785,1368.5,450
11300,0,72000,0.785,1383.2,450
11300,0,72500,0.784,1398.7,450
11300,0,73000,0.783,1415.5,449
11300,0,73500,0.783,1433.7,449
11300,10,55000,0.785,1112.5,461
11300,10,55500,0.785,1118.5,461
11300,10,56000,0.786,1124.6,461
11300,10,56500,0.786,1131,461
11300,10,57000,0.786,1137.5,461
11300,10,57500,0.787,1144.2,461
11300,10,58000,0.787,1151,462
11300,10,58500,0.787,1157.9,462
11300,10,59000,0.787,1164.9,462
11300,10,59500,0.787,1172,462
11300,10,60000,0.788,1179.3,462
11300,10,60500,0.788,1186.6,462
11300,10,61000,0.788,1194.1,462
11300,10,61500,0.788,1201.7,462
11300,10,62000,0.788,1209.6,462
11300,10,62500,0.788,1217.5,463
11300,10,63000,0.788,1225.6,463
11300,10,63500,0.789,1233.9,463
11300,10,64000,0.789,1242.2,463
11300,10,64500,0.789,1250.8,463
11300,10,65000,0.789,1259.6,463
11300,10,65500,0.789,1268.8,463
11300,10,66000,0.789,1278.2,463
11300,10,66500,0.789,1287.5,463
11300,10,67000,0.788,1297.1,463
11300,10,67500,0.788,1307.1,462
11300,10,68000,0.788,1317.5,462
11300,10,68500,0.788,1328.8,462
11300,10,69000,0.788,1341.2,462
11300,10,69500,0.787,1354.7,462
11300,10,70000,0.787,1368.6,462
11300,10,70500,0.786,1383.1,461
11300,10,71000,0.786,1398.2,461
11300,10,71500,0.785,1413.6,461
11300,10,72000,0.785,1428.8,460
11300,10,72500,0.784,1444.8,460
11300,10,73000,0.783,1462.2,459
11300,15,55000,0.785,1129.5,466
11300,15,55500,0.785,1135.5,466
11300,15,56000,0.786,1141.8,466
11300,15,56500,0.786,1148.2,466
11300,15,57000,0.786,1154.9,466
11300,15,57500,0.786,1161.7,466
11300,15,58000,0.787,1168.7,467
11300,15,58500,0.787,1175.6,467
11300,15,59000,0.787,1182.7,467
11300,15,59500,0.787,1190,467
11300,15,60000,0.788,1197.4,467
11300,15,60500,0.788,1204.9,467
11300,15,61000,0.788,1212.5,467
11300,15,61500,0.788,1220.3,467
11300,15,62000,0.788,1228.3,467
11300,15,62500,0.788,1236.3,468
11300,15,63000,0.788,1244.6,468
11300,15,63500,0.788,1253,468
11300,15,64000,0.789,1261.6,468
11300,15,64500,0.789,1270.3,468
11300,15,65000,0.789,1279.3,468
11300,15,65500,0.789,1288.6,468
11300,15,66000,0.789,1298.1,468
11300,15,66500,0.788,1307.6,468
11300,15,67000,0.788,1317.3,468
11300,15,67500,0.788,1327.5,468
11300,15,68000,0.788,1338.1,467
11300,15,68500,0.788,1349.6,467
11300,15,69000,0.787,1362.3,467
11300,15,69500,0.787,1376,467
11300,15,70000,0.787,1390.1,467
11300,15,70500,0.786,1404.9,466
11300,20,55000,0.785,1146.3,470
11300,20,55500,0.785,1152.4,471
11300,20,56000,0.785,1158.8,471
11300,20,56500,0.786,1165.4,471
11300,20,57000,0.786,1172.1,471
11300,20,57500,0.786,1179.1,471
11300,20,58000,0.786,1186.2,471
11300,20,58500,0.787,1193.2,472
11300,20,59000,0.787,1200.5,472
11300,20,59500,0.787,1207.9,472
11300,20,60000,0.787,1215.4,472
11300,20,60500,0.788,1223,472
11300,20,61000,0.788,1230.8,472
11300,20,61500,0.788,1238.7,472
11300,20,62000,0.788,1246.9,472
11300,20,62500,0.788,1255.1,472
11300,20,63000,0.788,1263.5,473
11300,20,63500,0.788,1272.1,473
11300,20,64000,0.788,1280.8,473
11300,20,64500,0.788,1289.6,473
11300,20,65000,0.788,1298.8,473
11300,20,65500,0.788,1308.3,473
11300,20,66000,0.788,1317.9,473
11300,20,66500,0.788,1327.5,473
11600,-10,55000,0.788,1034.7,442
11600,-10,55500,0.789,1041,442
11600,-10,56000,0.789,1047.3,442
11600,-10,56500,0.789,1053.8,442
11600,-10,57000,0.789,1060.5,442
11600,-10,57500,0.789,1067.2,442
11600,-10,58000,0.789,1074,442
11600,-10,58500,0.789,1080.9,442
11600,-10,59000,0.79,1088.1,442
11600,-10,59500,0.79,1095.3,442
11600,-10,60000,0.79,1102.7,442
11600,-10,60500,0.79,1110.3,442
11600,-10,61000,0.79,1118,442
11600,-10,61500,0.79,1125.9,442
11600,-10,62000,0.79,1134,442
11600,-10,62500,0.789,1142.5,442
11600,-10,63000,0.789,1151.2,442
11600,-10,63500,0.789,1160,442
11600,-10,64000,0.789,1169,442
11600,-10,64500,0.789,1178.4,442
11600,-10,65000,0.788,1188.2,442
11600,-10,65500,0.788,1199,441
11600,-10,66000,0.788,1210.9,441
11600,-10,66500,0.787,1223.6,441
11600,-10,67000,0.787,1236.9,441
11600,-10,67500,0.786,1250.9,440
11600,-10,68000,0.786,1265.4,440
11600,-10,68500,0.785,1279.9,440
11600,-10,69000,0.784,1294.6,439
11600,-10,69500,0.784,1310.5,439
11600,-10,70000,0.783,1327.9,439
11600,0,55000,0.788,1069.2,452
11600,0,55500,0.788,1075.7,452
11600,0,56000,0.788,1082.3,452
11600,0,56500,0.788,1089.1,452
11600,0,57000,0.789,1096,452
11600,0,57500,0.789,1103,452
11600,0,58000,0.789,1110.1,453
11600,0,58500,0.789,1117.3,453
11600,0,59000,0.789,1124.8,453
11600,0,59500,0.789,1132.3,453
11600,0,60000,0.789,1140.1,453
11600,0,60500,0.789,1148,453
11600,0,61000,0.789,1156,453
11600,0,61500,0.789,1164.2,453
11600,0,62000,0.789,1172.7,453
11600,0,62500,0.789,1181.5,453
11600,0,63000,0.789,1190.6,453
11600,0,63500,0.789,1199.6,453
11600,0,64000,0.789,1208.9,452
11600,0,64500,0.789,1218.7,452
11600,0,65000,0.788,1228.9,452
11600,0,65500,0.788,1240.1,452
11600,0,66000,0.788,1252.6,452
11600,0,66500,0.787,1265.9,452
11600,0,67000,0.787,1279.7,451
11600,0,67500,0.786,1294.1,451
11600,0,68000,0.786,1309.2,451
11600,0,68500,0.785,1324.1,450
11600,0,69000,0.784,1339.4,450
11600,0,69500,0.784,1355.8,449
11600,0,70000,0.783,1373.9,449
11600,10,55000,0.787,1103.2,462
11600,10,55500,0.788,1110,462
11600,10,56000,0.788,1116.8,462
11600,10,56500,0.788,1123.8,462
11600,10,57000,0.788,1131,462
11600,10,57500,0.788,1138.3,463
11600,10,58000,0.789,1145.7,463
11600,10,58500,0.789,1153.2,463
11600,10,59000,0.789,1161,463
11600,10,59500,0.789,1168.8,463
11600,10,60000,0.789,1176.9,463
11600,10,60500,0.789,1185.2,463
11600,10,61000,0.789,1193.5,463
11600,10,61500,0.789,1202,463
11600,10,62000,0.789,1210.8,463
11600,10,62500,0.789,1219.9,463
11600,10,63000,0.789,1229.3,463
11600,10,63500,0.789,1238.6,463
11600,10,64000,0.789,1248.2,463
11600,10,64500,0.789,1258.4,463
11600,10,65000,0.788,1269,462
11600,10,65500,0.788,1280.7,462
11600,10,66000,0.788,1293.7,462
11600,10,66500,0.787,1307.5,462
11600,10,67000,0.787,1321.8,462
11600,10,67500,0.786,1336.8,461
11600,10,68000,0.786,1352.3,461
11600,10,68500,0.785,1367.8,461
11600,10,69000,0.784,1383.5,460
11600,10,69500,0.784,1400.6,460
11600,15,55000,0.787,1120,467
11600,15,55500,0.787,1126.9,467
11600,15,56000,0.788,1133.9,467
11600,15,56500,0.788,1141,467
11600,15,57000,0.788,1148.4,467
11600,15,57500,0.788,1155.8,468
11600,15,58000,0.788,1163.3,468
11600,15,58500,0.789,1171,468
11600,15,59000,0.789,1179,468
11600,15,59500,0.789,1186.9,468
11600,15,60000,0.789,1195.1,468
11600,15,60500,0.789,1203.5,468
11600,15,61000,0.789,1212,468
11600,15,61500,0.789,1220.7,468
11600,15,62000,0.789,1229.6,468
11600,15,62500,0.789,1239,468
11600,15,63000,0.789,1248.4,468
11600,15,63500,0.789,1257.9,468
11600,15,64000,0.789,1267.7,468
11600,15,64500,0.788,1278.1,468
11600,15,65000,0.788,1288.9,467
11600,15,65500,0.788,1300.9,467
11600,15,66000,0.788,1314,467
11600,15,66500,0.787,1328.1,467
11600,20,55000,0.787,1136.7,472
11600,20,55500,0.787,1143.7,472
11600,20,56000,0.787,1150.8,472
11600,20,56500,0.788,1158.1,472
11600,20,57000,0.788,1165.6,472
11600,20,57500,0.788,1173.1,472
11600,20,58000,0.788,1180.8,473
11600,20,58500,0.788,1188.7,473
11600,20,59000,0.789,1196.8,473
11600,20,59500,0.789,1204.9,473
11600,20,60000,0.789,1213.3,473
11600,20,60500,0.789,1221.8,473
11600,20,61000,0.789,1230.5,473
11600,20,61500,0.789,1239.2,473
11600,20,62000,0.789,1248.4,473
11600,20,62500,0.789,1257.8,473
11600,20,63000,0.789,1267.5,473
11900,-10,55000,0.79,1028.9,443
11900,-10,55500,0.79,1035.8,443
11900,-10,56000,0.79,1042.8,443
11900,-10,56500,0.79,1049.9,443
11900,-10,57000,0.79,1057.2,443
11900,-10,57500,0.79,1064.7,443
11900,-10,58000,0.79,1072.4,443
11900,-10,58500,0.79,1080.1,443
11900,-10,59000,0.79,1088.1,443
11900,-10,59500,0.79,1096.4,442
11900,-10,60000,0.79,1105.1,442
11900,-10,60500,0.79,1113.8,442
11900,-10,61000,0.789,1122.7,442
11900,-10,61500,0.789,1132.1,442
11900,-10,62000,0.789,1141.9,442
11900,-10,62500,0.788,1152.8,442
11900,-10,63000,0.788,1164.9,441
11900,-10,63500,0.788,1177.8,441
11900,-10,64000,0.787,1191.4,441
11900,-10,64500,0.786,1205.7,441
11900,-10,65000,0.786,1220.4,440
11900,-10,65500,0.785,1235,440
11900,-10,66000,0.784,1250.2,439
11900,-10,66500,0.784,1266.8,439
11900,0,55000,0.79,1063.4,453
11900,0,55500,0.79,1070.5,453
11900,0,56000,0.79,1077.9,453
11900,0,56500,0.79,1085.3,453
11900,0,57000,0.79,1092.9,453
11900,0,57500,0.79,1100.8,453
11900,0,58000,0.79,1108.8,453
11900,0,58500,0.79,1116.8,453
11900,0,59000,0.79,1125.1,453
11900,0,59500,0.79,1133.8,453
11900,0,60000,0.79,1142.8,453
11900,0,60500,0.789,1151.8,453
11900,0,61000,0.789,1161.1,453
11900,0,61500,0.789,1170.8,453
11900,0,62000,0.789,1181,452
11900,0,62500,0.788,1192.4,452
11900,0,63000,0.788,1205,452
11900,0,63500,0.787,1218.5,452
11900,0,64000,0.787,1232.6,451
11900,0,64500,0.786,1247.3,451
11900,0,65000,0.786,1262.6,451
11900,0,65500,0.785,1277.7,450
11900,0,66000,0.784,1293.4,450
11900,0,66500,0.784,1310.6,449
11900,10,55000,0.789,1097.4,463
11900,10,55500,0.789,1104.8,463
11900,10,56000,0.789,1112.5,463
11900,10,56500,0.789,1120.2,463
11900,10,57000,0.789,1128.2,463
11900,10,57500,0.79,1136.3,463
11900,10,58000,0.79,1144.6,463
11900,10,58500,0.789,1153,463
11900,10,59000,0.789,1161.6,463
11900,10,59500,0.789,1170.6,463
11900,10,60000,0.789,1179.9,463
11900,10,60500,0.789,1189.2,463
11900,10,61000,0.789,1198.8,463
11900,10,61500,0.789,1209,463
11900,10,62000,0.788,1219.6,463
11900,10,62500,0.788,1231.5,462
11900,10,63000,0.788,1244.6,462
11900,10,63500,0.787,1258.6,462
11900,10,64000,0.787,1273.2,462
11900,10,64500,0.786,1288.5,461
11900,10,65000,0.786,1304.3,461
11900,10,65500,0.785,1319.8,460
11900,10,66000,0.784,1336.1,460
11900,15,55000,0.789,1114.2,468
11900,15,55500,0.789,1121.8,468
11900,15,56000,0.789,1129.6,468
11900,15,56500,0.789,1137.5,468
11900,15,57000,0.789,1145.6,468
11900,15,57500,0.789,1153.9,468
11900,15,58000,0.789,1162.4,468
11900,15,58500,0.789,1170.9,468
11900,15,59000,0.789,1179.6,468
11900,15,59500,0.789,1188.8,468
11900,15,60000,0.789,1198.3,468
11900,15,60500,0.789,1207.8,468
11900,15,61000,0.789,1217.5,468
11900,15,61500,0.789,1227.9,468
11900,15,62000,0.788,1238.7,468
11900,15,62500,0.788,1250.8,467
11900,15,63000,0.788,1264.2,467
11900,15,63500,0.787,1278.4,467
11900,20,55000,0.789,1130.9,473
11900,20,55500,0.789,1138.7,473
11900,20,56000,0.789,1146.6,473
11900,20,56500,0.789,1154.7,473
11900,20,57000,0.789,1162.9,473
11900,20,57500,0.789,1171.4,473
11900,20,58000,0.789,1180,473
11900,20,58500,0.789,1188.6,473
11900,20,59000,0.789,1197.6,473
11900,20,59500,0.789,1206.9,473
12200,-10,55000,0.791,1026.5,443
12200,-10,55500,0.791,1034.2,443
12200,-10,56000,0.79,1041.9,443
12200,-10,56500,0.79,1050,443
12200,-10,57000,0.79,1058.6,443
12200,-10,57500,0.79,1067.2,443
12200,-10,58000,0.79,1076,442
12200,-10,58500,0.789,1085.2,442
12200,-10,59000,0.789,1094.9,442
12200,-10,59500,0.789,1105.5,442
12200,-10,60000,0.788,1117.5,442
12200,-10,60500,0.788,1130.4,441
12200,-10,61000,0.787,1144.1,441
12200,-10,61500,0.787,1158.5,441
12200,-10,62000,0.786,1173.4,440
12200,-10,62500,0.785,1188.1,440
12200,-10,63000,0.785,1203.6,439
12200,-10,63500,0.784,1220.4,439
12200,0,55000,0.79,1061.3,453
12200,0,55500,0.79,1069.3,453
12200,0,56000,0.79,1077.3,453
12200,0,56500,0.79,1085.7,453
12200,0,57000,0.79,1094.6,453
12200,0,57500,0.79,1103.6,453
12200,0,58000,0.79,1112.7,453
12200,0,58500,0.789,1122.3,453
12200,0,59000,0.789,1132.4,453
12200,0,59500,0.789,1143.5,452
12200,0,60000,0.788,1156,452
12200,0,60500,0.788,1169.5,452
12200,0,61000,0.787,1183.6,451
12200,0,61500,0.786,1198.5,451
12200,0,62000,0.786,1214,451
12200,0,62500,0.785,1229.2,450
12200,0,63000,0.784,1245.2,450
12200,10,55000,0.79,1095.5,463
12200,10,55500,0.79,1103.8,463
12200,10,56000,0.79,1112.2,463
12200,10,56500,0.79,1120.9,463
12200,10,57000,0.79,1130.1,463
12200,10,57500,0.79,1139.4,463
12200,10,58000,0.789,1148.9,463
12200,10,58500,0.789,1158.9,463
12200,10,59000,0.789,1169.4,463
12200,10,59500,0.788,1181,463
12200,10,60000,0.788,1193.9,462
12200,10,60500,0.788,1207.9,462
12200,10,61000,0.787,1222.6,462
12200,10,61500,0.786,1238,461
12200,10,62000,0.786,1254,461
12200,10,62500,0.785,1269.7,461
12200,15,55000,0.79,1112.5,468
